Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Station_Phone,EV_Network,ID,Open_Date,EV_Connector_Types,Access_Code
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - Building T51 2,1041 Trident Blvd,Silverdale,WA,98315,NULL,Non-Networked,122113,2019-02-01,J1772,private
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - T-75,1042 Trident Blvd,Silverdale,WA,98315,NULL,Non-Networked,122114,2019-02-01,NEMA520,private
ELEC,Naval Facilities Engineering Command - Bangor Trident Base - T-75,1043 Trident Blvd,Silverdale,WA,98315,NULL,Non-Networked,122115,2019-02-01,J1772,private
ELEC,Naval Facilities Engineering Command - Naval Base Kitsap - Building 427,120 S Dewey St,Silverdale,WA,98315,NULL,Non-Networked,122116,2019-02-01,J1772 NEMA520,private
ELEC,Naval Facilities Engineering Command - Naval Base Kitsap - Building 495,122 S Dewey St,Silverdale,WA,98315,NULL,Non-Networked,122118,2019-02-01,J1772 NEMA520,private
ELEC,Naval Facilities Engineering Command - Naval Base Kitsap - Building 78,124 S Dewey St,Silverdale,WA,98315,NULL,Non-Networked,122120,2019-02-01,J1772 NEMA520,private
ELEC,Naval Facilities Engineering Command - Naval Base Kitsap - Building 850A,126 S Dewey St,Silverdale,WA,98315,NULL,Non-Networked,122122,2019-02-01,J1772 NEMA520,private
ELEC,Naval Facilities Engineering Command - Port Hadlock-Irondale - 151,Chimacum Rd,Port Hadlock,WA,98339,NULL,Non-Networked,122124,2019-02-01,J1772 NEMA520,private
ELEC,Naval Facilities Engineering Command - Naval Station Everett - B2134-1 2 3 4 5 6,2000 W Marine View Dr,Everett,WA,98207,NULL,Non-Networked,122125,2019-02-01,J1772,private
ELEC,Naval Facilities Engineering Command - Naval Station Everett  B2003-1 2,2000 W Marine View Dr,Everett,WA,98207,NULL,Non-Networked,122126,2019-02-01,J1772,private
ELEC,Naval Facilities Engineering Command - Naval Sea Systems Command,610 Dowell Rd,Keyport,WA,98345,NULL,Non-Networked,122127,2019-02-01,NEMA520,private
ELEC,Naval Facilities Engineering Command - Naval Sea Systems Command,611 Dowell Rd,Keyport,WA,98345,NULL,Non-Networked,122128,2019-02-01,NEMA520,private
ELEC,3rd Street Parking,17 N 3rd St,Yakima,WA,98901,509-575-6000,Non-Networked,122190,2016-05-15,J1772,public
ELEC,SKAGITYMCA ONE,1901 Hoag Rd,Mount Vernon,WA,98273,888-758-4389,ChargePoint Network,122217,2019-05-01,J1772,public
ELEC,Fred Meyer - Tesla Supercharger,18805 US-2,Monroe,WA,98272,877-798-3752,Tesla,122266,2019-03-01,TESLA,public
ELEC,Blue Mountain Station - Tesla Destination,700 Artisan Wy,Dayton,WA,99328,509-382-2577  877-798-3752,Tesla Destination,122580,2019-03-01,J1772 TESLA,public
ELEC,Washington Athletic Club Garage - Tesla Destination,1325 6th Ave,Seattle,WA,98101,206-839-4795  877-798-3752,Tesla Destination,122581,2019-03-01,J1772 TESLA,public
ELEC,Hotel Interurban - Tesla Destination,223 Andover Park E,Tukwila,WA,98188,206-278-7800  877-798-3752,Tesla Destination,122582,2019-03-01,TESLA,public
ELEC,Patterson Cellars - Tesla Destination,19501 144th Ave NE Suite D500,Woodinville,WA,98072,425-483-8600  877-798-3752,Tesla Destination,122583,2019-03-01,TESLA,public
ELEC,LINCOLN SQUARE LS NORTH DUAL 4,110 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,122765,2019-05-15,J1772,public
ELEC,188 BLAINE ATRIUM4,1818 Fairview Ave East,Seattle,WA,98102,888-758-4389,ChargePoint Network,122773,2019-05-15,J1772,public
ELEC,188 BLAINE ATRIUM3,1823 Eastlake Ave E,Seattle,WA,98102,888-758-4389,ChargePoint Network,122774,2019-05-15,J1772,public
ELEC,BELLEVUE PLACE BELL PLACE #2,575 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,122781,2019-05-16,J1772,public
ELEC,DAY 1 SEA29 P3 005,207 Boren Ave,Seattle,WA,98109,888-758-4389,ChargePoint Network,122817,2019-05-17,J1772,public
ELEC,STA West Plains,10810 W. Westbow Road,Spokane,WA,99201,855-900-7584,Greenlots,122833,2019-05-17,CHADEMO J1772 J1772COMBO,public
ELEC,STCU,1620 N Signal Dr,Liberty Lake,WA,99019,855-900-7584,Greenlots,122836,2019-05-17,J1772,public
ELEC,BELLEVUE SQUARE BELL SQ WEST #4,600 100th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,122957,2019-05-22,J1772,public
ELEC,BELLEVUE SQUARE BELL SQ WEST #3,2086 Bellevue Square,Bellevue,WA,98004,888-758-4389,ChargePoint Network,122993,2019-05-23,J1772,public
ELEC,BELLEVUE SQUARE BELL SQ WEST #2,2088 Bellevue Square,Bellevue,WA,98004,888-758-4389,ChargePoint Network,122994,2019-05-23,J1772,public
ELEC,Walmart 2596 - Mount Vernon  WA,2301 Freeway Dr.,Mount Vernon,WA,98273,833-632-2778,Electrify America,123004,2019-05-23,CHADEMO J1772COMBO,public
ELEC,Lake Quinault Lodge,345 S Shore Rd,Quinault,WA,98575,360-288-2900,Non-Networked,123007,2018-05-01,J1772,public
ELEC,Target T2290 - Renton  WA,1215 N Landing Way,Renton,WA,98057,833-632-2778,Electrify America,123050,2019-05-28,CHADEMO J1772 J1772COMBO,public
ELEC,Parklands North Creek - Building Q,19910 North Creek Pkwy,Bothell,WA,98011,866-816-7584,EV Connect,123157,2019-04-01,J1772,public
ELEC,Haven Design Workshop,5828 2nd Ave,Ferndale,WA,98248,NULL,EV Connect,123158,2019-04-01,J1772,private
ELEC,Verizon - Bellevue,3245 158th Ave SE,Bellevue,WA,98008,NULL,Non-Networked,123331,2019-05-01,J1772,private
ELEC,Target T0338 - Lynnwood  WA,18305 Alderwood Mall Pkwy,Lynnwood,WA,98037,833-632-2778,Electrify America,123446,2019-05-31,CHADEMO J1772COMBO,public
ELEC,CM80 STATION 1,Quartermaster Rd,Lakewood,WA,98498,888-758-4389,ChargePoint Network,123473,2019-06-01,J1772,public
ELEC,Walmart 3531 - Lacey  WA,1401 Galaxy Dr. NE,Lacey,WA,98516,833-632-2778,Electrify America,123479,2019-06-01,CHADEMO J1772COMBO,public
ELEC,The Hanger - Kenmore,6704 NE 181st Street,Kenmore,WA,98028,888-998-2546,Blink Network,123544,2019-06-05,J1772,public
ELEC,VALLEY MED CTR NE GARAGE #4,3917 Talbot Rd S,Renton,WA,98055,888-758-4389,ChargePoint Network,123545,2019-06-05,J1772,public
ELEC,VALLEY MED CTR NE GARAGE #2,3921 Talbot Rd S,Renton,WA,98055,888-758-4389,ChargePoint Network,123546,2019-06-05,J1772,public
ELEC,DAY 1 SEA23 P1 001,535 Terry Ave N,Seattle,WA,98109,888-758-4389,ChargePoint Network,123567,2019-06-06,J1772,public
ELEC,HOFM SHOP02,15714 Smokey Point Blvd,Marysville,WA,98271,888-758-4389,ChargePoint Network,123671,2019-06-12,J1772,public
ELEC,Walmart 5073 - Covington  WA,17432 SE 270th PL,Covington,WA,98042,833-632-2778,Electrify America,124057,2019-06-19,CHADEMO J1772 J1772COMBO,public
ELEC,Seattle Premium Outlets,10600 Quil Ceda Blvd.,Tulalip,WA,98271,833-632-2778,Electrify America,124683,2019-06-25,CHADEMO J1772COMBO,public
ELEC,Three Rivers Mall,351 Three Rivers Dr.,Kelso,WA,98626,833-632-2778,Electrify America,124684,2019-06-25,CHADEMO J1772COMBO,public
ELEC,Snohomish County - Campus Garage,3000 Rockefeller Ave,Everett,WA,98201,503-892-7345,Non-Networked,131991,2019-03-14,J1772,private
ELEC,Walmart 4137 - Tacoma  WA,1965 S Union Ave.,Tacoma,WA,98405,833-632-2778,Electrify America,135872,2019-07-30,CHADEMO J1772 J1772COMBO,public
ELEC,Walmart 2269 - Yakima  WA,1600 East Chestnut Ave.,Yakima,WA,98901,833-632-2778,Electrify America,136697,2019-08-01,CHADEMO J1772COMBO,public
ELEC,Vancouver Mall - Southeast,8700 NE Vancouver Mall Dr,Vancouver,WA,98662,888-264-2208,Volta,137161,2019-07-19,J1772,public
ELEC,Vancouver Mall - Ulta,8700 NE Vancouver Mall Dr,Vancouver,WA,98662,888-264-2208,Volta,137162,2019-07-19,J1772,public
ELEC,Novo Apartments,18025 SE 272nd St,Covington,WA,98042,888-998-2546,Blink Network,142057,2019-08-13,J1772,private
ELEC,LONE WOLF H-D DCFAST HOG,19011 E Cataldo Ave,Spokane Valley,WA,99016,888-758-4389,ChargePoint Network,143152,2019-08-15,J1772COMBO,public
ELEC,CHINA CITY N CHINA CITY #2,1804 Scott Rd,Freeland,WA,98249,888-758-4389,ChargePoint Network,143206,2019-08-15,J1772,public
ELEC,HARLEY1 DCFAST HOG,5711 188th St SW,Lynnwood,WA,98037,888-758-4389,ChargePoint Network,143212,2019-08-15,J1772COMBO,public
ELEC,DESTINATION DCFAST HOG,2302 Pacific Hwy E,Fife,WA,98424,888-758-4389,ChargePoint Network,143215,2019-08-15,J1772COMBO,public
ELEC,CHINA CITY N CHINA CITY #1,33185 WA-20,Oak Harbor,WA,98277,888-758-4389,ChargePoint Network,143268,2019-08-15,J1772,public
ELEC,MEYDENBAUER PARKING LOT,9899 Lake Washington Blvd NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,143281,2019-08-15,J1772,public
ELEC,EASTSIDE HD DCFAST HOG,2301 140th Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,143313,2019-08-15,J1772COMBO,public
ELEC,PERMANENTE KP PUYALLUP #4,1009 39th Ave SE,Puyallup,WA,98374,888-758-4389,ChargePoint Network,143334,2019-08-15,J1772,public
ELEC,PERMANENTE KPP #3,1007 39th Ave SE,Puyallup,WA,98374,888-758-4389,ChargePoint Network,143335,2019-08-15,J1772,public
ELEC,DAY 1 REINVENT5,2121 8th Ave,Seattle,WA,98121,888-758-4389,ChargePoint Network,143369,2019-08-15,J1772,public
ELEC,CBRE1 URBAN COM #1,321 Park Pl,Kirkland,WA,98033,888-758-4389,ChargePoint Network,143397,2019-08-15,J1772,public
ELEC,LAKEVIEW L&P 1 LLP 1,11509 Bridgeport Way SW,Lakewood,WA,98499,888-758-4389,ChargePoint Network,143416,2019-08-15,J1772,public
ELEC,BWP VANCOUVER FISHERS LANDING,1500 SE 167th Ave,Vancouver,WA,98683,888-758-4389,ChargePoint Network,143454,2019-08-15,J1772,public
ELEC,CENTER PLAZA FEDERAL WAY 3,2016 S 320th St,Federal Way,WA,98003,888-758-4389,ChargePoint Network,143504,2019-08-15,J1772,public
ELEC,VIDA APARTMENTS VIDA 1,1205 NE 66th ST,Seattle,WA,98115,888-758-4389,ChargePoint Network,143575,2019-08-15,J1772,public
ELEC,Orcas Village Park and Ride,155 Orcas Hill Rd,Orcas,WA,98280,888-468-3701,Non-Networked,143782,2017-10-31,CHADEMO J1772,public
ELEC,Kohl?s - Vancouver SE,17001 SE Mill Plain Blvd,Vancouver,WA,98684,360-254-6594,Non-Networked,143863,2019-08-19,J1772,public
ELEC,COLLEGE HALL MUSIC HALL,302 E Boone Ave,Spokane,WA,99202,888-758-4389,ChargePoint Network,143885,2019-08-20,J1772,public
ELEC,Gonzaga Fast,721 N Cincinnati,SPOKANE,WA,99201,855-900-7584,Greenlots,143939,2019-08-21,CHADEMO J1772COMBO,public
ELEC,Walmart 3053 - Everett  WA,1605 SE Everett Mall Way,Everett,WA,98208,833-632-2778,Electrify America,143970,2019-08-22,CHADEMO J1772COMBO,public
ELEC,Cow Creek Mercantile,1611 Smittys Blvd.,Ritzville,WA,99169,833-632-2778,Electrify America,143971,2019-08-22,CHADEMO J1772COMBO,public
ELEC,HASCO STATION 01,12711 4th Ave W,Everett,WA,98204,888-758-4389,ChargePoint Network,144011,2019-08-23,J1772,public
ELEC,EDMONDSNISSAN CAMPBELL NORTH,24325 Highway 99 Edmonds  WA. 98026,Edmonds,WA,98026,888-758-4389,ChargePoint Network,144074,2019-08-27,CHADEMO J1772COMBO,public
ELEC,Walmart 5462 - Vancouver  WA,430 SE 192nd Ave.,Vancouver,WA,98683,833-632-2778,Electrify America,144090,2019-08-27,CHADEMO J1772 J1772COMBO,public
ELEC,UDR ISLAND SQ APT 1,2858 78th Ave se,Mercer Island,WA,98040,888-758-4389,ChargePoint Network,144104,2019-08-28,J1772,public
ELEC,Revision Marine,301 10th Street,Port Townsend,WA,98368,888-998-2546,Blink Network,145131,2019-09-12,J1772,public
ELEC,DC CORRIDOR WOODLAND ZOO DC,750 N 50th St,Seattle,WA,98103,888-758-4389,ChargePoint Network,145151,2019-09-12,CHADEMO J1772COMBO,public
ELEC,Capital Mall - REI,625 Black Lake Blvd,Olympia,WA,98502,888-264-2208,Volta,145252,2019-09-01,J1772,public
ELEC,Capital Mall - North Entrance,625 Black Lake Blvd,Olympia,WA,98502,888-264-2208,Volta,145253,2019-09-01,J1772,public
ELEC,Capital Mall - Best Buy,625 Black Lake Blvd,Olympia,WA,98502,888-264-2208,Volta,145254,2019-09-01,J1772,public
ELEC,Westfield Southcenter Mall,500 Southcenter Mall,Tukwila,WA,98188,888-264-2208,Volta,145255,2019-09-01,J1772,public
ELEC,AMC Factoria 8,3505 Factoria Blvd SE,Bellevue,WA,98006,888-264-2208,Volta,145256,2019-09-01,J1772,public
ELEC,Broadway Market,401 Broadway E,Seattle,WA,98102,888-264-2208,Volta,145257,2019-09-01,J1772,public
ELEC,The Terminal at Ballard,907 NW Ballard Way,Seattle,WA,98107,888-264-2208,Volta,145258,2019-09-01,J1772,public
ELEC,Safeway,7300 Roosevelt Way NE,Seattle,WA,98115,888-264-2208,Volta,145259,2019-09-01,J1772,public
ELEC,AMC Loews Oak Tree 6,10006 Aurora Ave N,Seattle,WA,98133,888-264-2208,Volta,145260,2019-09-01,J1772,public
ELEC,Sammamish Highlands,510 228th Ave NE,Sammamish,WA,98074,888-264-2208,Volta,145261,2019-09-01,J1772,public
ELEC,Pine Lake Village,3016 Issaquah-Pine Lake Rd SE,Sammamish,WA,98075,888-264-2208,Volta,145262,2019-09-01,J1772,public
ELEC,Grand Ridge Plaza Regal Theater,1451 Highlands Dr NE,Issaquah,WA,98029,888-264-2208,Volta,145263,2019-09-01,J1772,public
ELEC,Kitsap Mall - Dick?s Sporting Goods,10315 Silverdale Way NW,Silverdale,WA,98383,888-264-2208,Volta,145264,2019-09-01,J1772,public
ELEC,Kitsap Mall - Kohl?s,10315 Silverdale Way NW,Silverdale,WA,98383,888-264-2208,Volta,145265,2019-09-01,J1772,public
ELEC,SCH CURE P1 #5,1920 Terry Ave,Seattle,WA,98101,888-758-4389,ChargePoint Network,145390,2019-09-20,J1772,public
ELEC,Target T1331 - Lake Stevens  WA,9601 Market Place,Lake Stevens,WA,98258,833-632-2778,Electrify America,145684,2019-10-01,CHADEMO J1772 J1772COMBO,public
ELEC,LINK Transit,300 S Columbia St,Wenatchee,WA,98801,NULL,Non-Networked,146671,2020-08-31,NULL,private
ELEC,JET CITY HARLEY DC FAST HOG,3715 E Valley Rd,Renton,WA,98057,888-758-4389,ChargePoint Network,146804,2019-10-11,J1772COMBO,public
ELEC,Simon Northgate Mall,401 NE Northgate Way,Seattle,WA,98125,833-632-2778,Electrify America,146948,2019-10-12,CHADEMO J1772 J1772COMBO,public
ELEC,KENT YMCA KENT YMCA #2,10920 SE 248th St,Kent,WA,98030,888-758-4389,ChargePoint Network,147069,2019-10-19,J1772,public
ELEC,KENT YMCA KENT YMCA #3,10822 SE 248th St,Kent,WA,98030,888-758-4389,ChargePoint Network,147070,2019-10-19,J1772,public
ELEC,KENT YMCA KENT YMCA #1,10828 SE 248th St,Kent,WA,98030,888-758-4389,ChargePoint Network,147072,2019-10-19,J1772,public
ELEC,MARYSVILLE TYTA STATION 01,16120 Smokey Point Blvd,Marysville,WA,98271,888-758-4389,ChargePoint Network,147075,2019-10-19,J1772,public
ELEC,Target T0627 - Tukwila  WA,301 Strander Blvd.,Tukwila,WA,98188,833-632-2778,Electrify America,147131,2019-10-22,CHADEMO J1772COMBO,public
ELEC,COMMUNITY HOUSE COMMUNITY #2,1314 S L St,Tacoma,WA,98405,888-758-4389,ChargePoint Network,147146,2019-10-23,J1772,public
ELEC,Target T0996 - Issaquah  WA,755 NW Gillman Blvd.,Issaquah,WA,98027,833-632-2778,Electrify America,147227,2019-10-25,CHADEMO J1772 J1772COMBO,public
ELEC,UDR CHARGER 4,958 111th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,147301,2019-10-26,J1772,public
ELEC,KW RADIUS RADIUS 1,400 Boren Ave N,Seattle,WA,98109,888-758-4389,ChargePoint Network,147397,2019-10-31,J1772,public
ELEC,UDR ISLAND SQ APT 2,2758 78th Ave se,Mercer Island,WA,98040,888-758-4389,ChargePoint Network,147432,2019-11-01,J1772,public
ELEC,Ridgewood Corporate Square Building F,150 120th Ave NE,Bellevue,WA,98005,888-998-2546,Blink Network,147519,2019-11-06,J1772,public
ELEC,Ridgewood Corporate Square Building C,330 120th Ave NE,Bellevue,WA,98005,888-998-2546,Blink Network,147537,2019-11-07,J1772,private
ELEC,EASTGATE OFFICE EASTGATE GARAGE,15325 SE 30th Pl,Bellevue,WA,98007,888-758-4389,ChargePoint Network,147545,2019-11-07,J1772,public
ELEC,Bella Tess Apartments,17016 E Indiana Pkwy,Spokane,WA,99216,866-816-7584,EV Connect,147574,2019-11-07,J1772,public
ELEC,Wingate by Wyndham Spokane Airport,2726 S Flint Rd,Spokane,WA,99224,866-816-7584,EV Connect,147575,2019-11-07,J1772,public
ELEC,Walmart 5628 - Monroe  WA,19191 N Kelsey Street,Monroe,WA,98272,833-632-2778,Electrify America,147648,2019-11-09,CHADEMO J1772 J1772COMBO,public
ELEC,CFC Cordata,315 Westerly Road,Bellingham,WA,98226,800-663-5633,SemaCharge Network,147665,2014-04-24,J1772,public
ELEC,Bellingham 1  LLP,4040 Northwest Avenue,Bellingham,WA,98226,800-663-5633,SemaCharge Network,147666,2018-09-12,J1772,public
ELEC,CFC Holly ST Lot,1220 North Forest Street,Bellingham,WA,98225,800-663-5633,SemaCharge Network,147667,2016-11-02,J1772,public
ELEC,Railroad Avenue South Lot,1100 Railroad Avenue,Bellingham,WA,98225,800-663-5633,SemaCharge Network,147669,2014-08-28,J1772,public
ELEC,Western Washington University,516 High Street (MS9114),Bellingham,WA,98225,800-663-5633,SemaCharge Network,147670,2019-02-22,J1772,public
ELEC,Sinkiuse Square,306 Ash Street,Moses Lake,WA,98837,800-663-5633,SemaCharge Network,147671,2019-07-04,J1772,public
ELEC,Walgreens - Anacortes  WA #7131,909 17th Street,Anacortes,WA,98221,800-663-5633,SemaCharge Network,147673,2012-03-01,J1772,public
ELEC,1203 Parking Lot,1203 26th Street,Anacortes,WA,98221,800-663-5633,SemaCharge Network,147674,2015-07-14,J1772,public
ELEC,Island Hospital Behind M.O.B. Building,1211 24th Street,Anacortes,WA,98221,800-663-5633,SemaCharge Network,147675,2015-07-14,J1772,public
ELEC,Hotel lndigo Everett,1028 13th Street,Everett,WA,98201,800-663-5633,SemaCharge Network,147681,2019-10-09,J1772,public
ELEC,Walgreens - Everett  WA #5598,6807 Evergreen Way,Everett,WA,98203,800-663-5633,SemaCharge Network,147682,2012-03-01,J1772,public
ELEC,Light House Park,609 Front Street,Mukilteo,WA,98275,800-663-5633,SemaCharge Network,147683,2019-11-11,J1772,public
ELEC,Walgreens - Everett  WA #4730,13110 Bothell Everett Hwy,Everett,WA,98208,800-663-5633,SemaCharge Network,147684,2012-03-01,J1772,public
ELEC,Valley Supply - Woodinville,8310 Maltby Road,Woodinville,WA,98072,800-663-5633,SemaCharge Network,147685,2019-07-03,J1772,public
ELEC,Walgreens - Lynnwood  WA #6302,16423 Larch Way,Lynnwood,WA,98037,800-663-5633,SemaCharge Network,147686,2012-03-01,J1772,public
ELEC,Canyon Park Office Park,22232 17th Avenue Southeast,Bothell,WA,98021,800-663-5633,SemaCharge Network,147689,2019-09-11,J1772,public
ELEC,Monte Villa,3830 Monte Villa Parkway,Bothell,WA,98021,800-663-5633,SemaCharge Network,147690,2014-04-03,J1772,public
ELEC,531632: MR Creekside  LLC,20311 52nd Avenue West,Lynnwood,WA,98036,800-663-5633,SemaCharge Network,147691,2019-06-08,J1772,public
ELEC,Public Safety #3,205 5th Avenue North,Edmonds,WA,98020,800-663-5633,SemaCharge Network,147692,2019-07-23,J1772,public
ELEC,Public Safety #4,205 5th Avenue North,Edmonds,WA,98020,800-663-5633,SemaCharge Network,147693,2019-07-23,J1772,public
ELEC,Main Street #5,Main & 6th Streets.,Edmonds,WA,98020,800-663-5633,SemaCharge Network,147694,2019-07-23,J1772,public
ELEC,City Hall #2,121 5th Avenue North,Edmonds,WA,98020,800-663-5633,SemaCharge Network,147695,2019-07-23,J1772,public
ELEC,Willows A,11431 Willows Road,Redmond,WA,98052,800-663-5633,SemaCharge Network,147696,2014-04-03,J1772,public
ELEC,6th Ave #6,100 6th Avenue,Edmonds,WA,98020,800-663-5633,SemaCharge Network,147697,2019-07-26,J1772,public
ELEC,City Park #1,600 3rd Avenue South,Edmonds,WA,98020,800-663-5633,SemaCharge Network,147698,2019-07-23,J1772,public
ELEC,531605: Park East Business Park,18005 Northeast 68th Street,Redmond,WA,98052,800-663-5633,SemaCharge Network,147699,2018-11-02,J1772,public
ELEC,531606 : Willows Commerce Park - DigiPen,9931 Willows Road,Redmond,WA,98052,800-663-5633,SemaCharge Network,147700,2019-04-03,J1772,public
ELEC,Walgreens - Kirkland  WA #6258,11607 98th Ave NE,Kirkland,WA,98034,800-663-5633,SemaCharge Network,147702,2012-03-15,J1772,public
ELEC,Walgreens - Kirkland  WA #4156,12405 NE 85th St,Kirkland,WA,98033,800-663-5633,SemaCharge Network,147703,2012-02-20,J1772,public
ELEC,Whitman College,147 South Park Street,Walla Walla,WA,99362,800-663-5633,SemaCharge Network,147706,2018-08-30,J1772,public
ELEC,Sequim City/ Clallam PUD,150 N. Govan Ave,Sequim,WA,98382,800-663-5633,SemaCharge Network,147707,2019-10-17,J1772,public
ELEC,Walgreens - Seattle  WA #4157,859 NE Northgate Way,Seattle,WA,98125,800-663-5633,SemaCharge Network,147708,2015-08-18,J1772,public
ELEC,Cochran Main Office,12500 Aurora Avenue,Seattle,WA,98133,800-663-5633,SemaCharge Network,147709,2019-08-10,J1772,public
ELEC,Walgreens - Bellevue  WA #3662,647 140th Ave NE,Bellevue,WA,98005,800-663-5633,SemaCharge Network,147710,2012-03-01,J1772,public
ELEC,South Building,10215 Greenwood Ave. North,Seattle,WA,98133,800-663-5633,SemaCharge Network,147711,2019-07-04,J1772,public
ELEC,Discovery West Apartments,580 8th Ave.  NE,Issaquah,WA,98029,800-663-5633,SemaCharge Network,147715,2016-03-05,J1772,public
